,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,role_department,remote_work
153,48,no,n/a,855,n/a,4,3,life sciences,20732,4,male,54,3,3,manufacturing director,4,single,6477,18706,1,no,11,3,0,11,2,3,10,0,8,1975,n/a,yes
154,29,no,travel_rarely,332,human resources,17,3,n/a,14190,2,male,51,2,3,human resources,1,single,7988,9769,1,n/a,13,1,0,11,3,2,10,0,9,1994,human resources  -  human resources,no
155,34,no,n/a,1326,n/a,3,3,other,14780,4,male,81,1,2,sales executive,1,single,6477,15891,3,no,18,4,0,15,2,3,13,3,12,1989,n/a,yes
156,42,no,travel_frequently,748,n/a,9,2,n/a,14800,1,female,74,3,1,laboratory technician,4,n/a,6477,16458,1,n/a,13,3,0,12,3,3,12,5,8,1981,n/a,yes
157,57,no,travel_rarely,405,n/a,1,2,life sciences,20733,2,male,93,4,2,research scientist,3,married,6477,2721,0,no,24,1,1,13,2,2,12,2,8,1966,n/a,yes
158,34,yes,travel_rarely,790,n/a,24,4,n/a,14890,1,female,40,2,2,sales executive,2,single,6477,7815,0,yes,23,3,0,16,2,4,15,10,10,1989,n/a,no
159,54,no,travel_frequently,1050,n/a,11,4,medical,15200,2,female,87,3,4,manager,4,n/a,6477,24456,3,no,20,1,1,26,2,3,14,1,12,1969,n/a,yes
160,34,no,travel_rarely,971,n/a,1,3,n/a,15350,4,male,64,2,3,sales executive,3,n/a,7083,12288,1,n/a,14,4,0,11,3,3,10,8,6,1989,n/a,no
161,29,no,n/a,1370,n/a,3,1,medical,15860,2,male,87,3,1,laboratory technician,1,single,4723,16213,1,n/a,18,4,0,11,3,2,10,1,5,1994,n/a,yes
162,35,no,travel_rarely,750,n/a,28,3,life sciences,15960,2,male,46,4,2,laboratory technician,3,n/a,3407,25348,1,n/a,17,4,2,11,3,2,10,6,8,1988,n/a,yes
163,35,yes,n/a,880,n/a,12,4,other,16670,4,male,36,3,2,sales executive,4,n/a,6477,10414,3,n/a,24,1,0,13,2,4,11,6,7,1988,n/a,yes
164,34,no,travel_rarely,678,n/a,19,3,life sciences,17010,2,female,35,2,1,research scientist,4,married,2929,20338,1,no,12,2,0,10,3,3,10,8,7,1989,n/a,yes
165,43,no,n/a,1179,n/a,2,3,n/a,17060,4,male,73,3,2,sales executive,4,n/a,6477,6069,1,yes,17,1,1,10,3,3,10,8,8,1980,n/a,no
166,58,no,non_travel,350,n/a,2,3,medical,20734,2,male,52,3,4,manager,2,divorced,6477,22577,4,no,22,4,1,37,0,2,16,14,14,1965,n/a,yes
167,36,no,travel_rarely,1266,sales,14,4,n/a,20735,14,female,63,2,2,sales executive,3,married,6477,6060,1,yes,13,1,1,10,4,3,10,1,7,1987,sales executive  -  sales,no
168,43,no,travel_rarely,574,n/a,11,3,life sciences,19710,1,male,30,3,3,healthcare representative,3,married,6477,16873,1,n/a,17,2,1,10,1,3,10,0,9,1980,n/a,yes
169,55,no,n/a,189,n/a,26,4,human resources,20736,3,male,71,4,5,manager,2,married,6477,25811,4,yes,18,1,1,35,0,3,10,1,4,1968,n/a,yes
170,42,no,n/a,802,research & development,23,2,n/a,19760,4,male,37,2,2,research scientist,3,single,6477,14811,1,n/a,12,4,0,20,2,3,20,3,7,1981,research scientist  -  research & development,yes
171,40,no,n/a,692,n/a,11,3,technical degree,19850,4,female,73,3,2,laboratory technician,3,married,6477,26849,1,n/a,11,1,1,10,2,4,10,9,4,1983,n/a,yes
172,56,yes,n/a,310,research & development,7,2,technical degree,20320,4,male,72,3,1,laboratory technician,3,married,6477,3666,8,no,11,4,1,14,4,1,10,9,8,1967,laboratory technician  -  research & development,yes
173,39,no,travel_rarely,722,n/a,33,1,marketing,20560,33,female,60,2,4,sales executive,4,n/a,12031,8828,0,n/a,11,1,1,11,2,2,20,9,6,1984,n/a,yes
174,53,no,travel_rarely,1219,n/a,2,4,life sciences,20737,1,female,78,2,4,manager,4,married,15427,22021,2,no,16,3,0,11,3,3,25,3,7,1970,n/a,yes
175,27,no,travel_frequently,994,n/a,8,3,n/a,20738,4,male,37,3,3,sales executive,3,single,6477,2975,1,no,15,4,0,9,0,3,9,1,7,1996,n/a,no
176,30,no,travel_frequently,721,n/a,1,2,n/a,570,3,female,58,3,2,laboratory technician,4,n/a,6477,10781,1,n/a,23,4,0,12,2,2,12,3,7,1993,n/a,yes
177,35,no,n/a,853,n/a,18,5,life sciences,20739,2,male,71,3,3,sales executive,1,married,6477,11031,1,n/a,22,4,1,9,3,2,9,1,8,1988,n/a,yes
178,32,no,travel_rarely,427,research & development,1,3,medical,780,1,male,0,3,2,manufacturing director,4,married,6162,10877,1,yes,22,2,1,9,3,3,9,7,8,1991,manufacturing director  -  research & development,yes
179,30,no,travel_rarely,852,n/a,1,1,life sciences,1040,4,male,55,2,2,laboratory technician,4,married,5126,15998,1,n/a,12,3,2,11,1,2,10,3,0,1993,n/a,no
180,46,yes,n/a,669,sales,9,2,medical,1180,3,male,64,2,3,sales executive,4,n/a,9619,13596,1,no,16,4,0,9,3,3,9,4,7,1977,sales executive  -  sales,no
181,30,no,travel_rarely,1334,n/a,4,2,n/a,1210,3,female,63,2,2,sales executive,2,n/a,6477,19760,1,yes,12,2,3,11,4,2,11,2,7,1993,n/a,no
182,32,no,n/a,1093,n/a,6,4,n/a,1250,2,male,87,3,2,sales executive,3,single,5010,24301,1,no,16,1,0,12,0,3,11,5,7,1991,n/a,yes
183,35,no,travel_rarely,802,n/a,37,5,marketing,20740,3,male,94,3,3,sales executive,2,married,6477,11439,1,n/a,13,1,2,11,3,3,10,0,6,1988,n/a,no
184,32,no,n/a,967,n/a,8,3,marketing,2070,2,female,43,3,3,sales executive,4,single,6477,15589,1,n/a,14,4,0,9,2,3,9,3,7,1991,n/a,yes
185,41,no,travel_rarely,465,research & development,34,3,life sciences,2270,1,male,56,3,1,research scientist,3,divorced,6477,4609,4,no,12,1,1,11,2,3,9,1,8,1982,research scientist  -  research & development,yes
186,40,no,travel_rarely,989,n/a,4,1,medical,2530,4,female,46,3,5,manager,3,n/a,19033,6499,1,no,14,2,1,21,2,3,20,9,9,1983,n/a,no
187,45,no,n/a,1195,n/a,2,2,n/a,2640,1,male,65,2,4,manager,4,married,6477,20462,9,no,23,4,1,22,1,3,20,11,8,1978,n/a,yes
188,32,yes,travel_rarely,1045,n/a,4,4,n/a,2910,4,male,32,1,3,sales executive,4,married,10400,25812,1,no,11,3,0,14,2,2,14,9,8,1991,n/a,no
189,30,no,non_travel,829,research & development,1,1,life sciences,2920,3,male,88,2,3,manufacturing director,3,n/a,6477,20925,1,no,22,3,0,11,2,3,11,5,8,1993,manufacturing director  -  research & development,yes
190,37,no,n/a,663,n/a,11,3,n/a,3060,2,male,47,3,3,research director,4,n/a,6477,10056,1,n/a,14,3,3,11,1,3,10,0,7,1986,n/a,yes
191,37,no,n/a,319,n/a,4,4,n/a,20741,1,male,41,3,1,sales representative,4,divorced,2793,2539,4,no,17,3,1,13,2,3,9,5,8,1986,n/a,no
192,40,no,n/a,1300,n/a,24,2,technical degree,3350,1,male,62,3,2,research scientist,4,n/a,6477,24447,1,no,17,1,2,11,3,3,9,4,7,1983,n/a,no
193,36,no,non_travel,1105,n/a,24,4,n/a,20742,2,female,47,3,2,laboratory technician,2,married,5674,6927,7,n/a,15,3,1,11,3,3,9,0,8,1987,n/a,yes
194,32,no,travel_rarely,906,n/a,7,3,life sciences,4200,4,male,91,2,2,sales executive,3,married,6477,16985,1,n/a,14,3,1,13,3,2,13,4,8,1991,n/a,yes
195,38,no,n/a,849,n/a,25,2,life sciences,4210,1,female,81,2,3,research director,2,n/a,6477,26707,3,n/a,17,3,1,11,2,3,10,0,1,1985,n/a,yes
196,30,no,travel_rarely,1275,n/a,28,2,n/a,4410,4,female,64,3,2,research scientist,4,married,6477,11934,1,no,13,4,2,11,2,3,10,1,9,1993,n/a,yes
197,39,no,n/a,1218,n/a,1,1,n/a,5310,2,male,52,3,5,manager,3,n/a,19197,8213,1,n/a,14,3,1,21,3,3,21,1,6,1984,n/a,yes
198,60,no,n/a,422,n/a,7,3,life sciences,5490,1,female,41,3,5,manager,1,n/a,6477,3854,5,no,11,4,0,33,5,1,29,11,10,1963,n/a,yes
199,30,no,n/a,1398,n/a,22,4,other,5670,3,female,69,3,3,sales executive,1,n/a,8412,2890,0,n/a,11,3,0,10,3,3,9,7,8,1993,n/a,yes
200,31,no,travel_rarely,1274,research & development,9,1,n/a,5810,3,male,0,3,3,manufacturing director,2,divorced,6477,14394,1,no,25,4,1,11,6,4,13,0,8,1992,manufacturing director  -  research & development,yes
201,33,yes,n/a,1076,n/a,3,3,life sciences,7020,1,male,70,3,1,research scientist,1,single,3348,3164,1,yes,11,1,0,11,3,3,10,9,7,1990,n/a,no
202,50,no,n/a,1207,n/a,28,1,medical,7160,4,male,74,4,1,laboratory technician,3,married,6477,3297,1,yes,11,3,3,20,3,3,20,3,8,1973,n/a,yes
203,32,no,n/a,430,research & development,24,4,life sciences,7720,1,male,80,3,2,laboratory technician,4,n/a,5309,21146,1,no,15,4,2,10,2,3,10,4,7,1991,laboratory technician  -  research & development,yes
204,42,no,n/a,933,n/a,29,3,n/a,8360,2,male,98,3,2,manufacturing director,2,n/a,6477,11806,1,n/a,13,4,1,10,3,2,9,7,8,1981,n/a,yes
205,49,yes,n/a,1184,sales,11,3,marketing,8400,3,female,43,3,3,sales executive,4,married,7654,5860,1,no,18,1,2,11,3,4,9,7,7,1974,sales executive  -  sales,no
206,27,no,n/a,802,n/a,5,1,n/a,8440,3,male,42,2,3,research director,4,divorced,12808,8842,1,n/a,16,2,1,11,3,3,9,0,8,1996,n/a,yes
207,33,no,travel_rarely,586,n/a,1,3,medical,20743,1,male,48,4,2,sales executive,1,divorced,6477,21816,1,n/a,22,1,1,9,5,3,9,0,8,1990,n/a,yes
208,52,no,n/a,890,research & development,26,4,n/a,8670,3,female,81,2,4,manufacturing director,4,married,6477,19028,3,no,22,3,0,31,3,3,9,0,0,1971,manufacturing director  -  research & development,no
209,32,no,n/a,379,n/a,5,2,life sciences,8890,2,male,48,3,2,sales executive,2,n/a,6477,8891,1,no,14,4,1,10,3,3,10,5,3,1991,n/a,yes
210,36,no,n/a,1425,n/a,14,1,life sciences,9240,3,male,68,3,2,healthcare representative,4,n/a,6586,4821,0,n/a,17,1,1,11,2,2,16,4,11,1987,n/a,no
211,31,no,non_travel,1188,sales,20,2,n/a,20744,4,female,45,3,2,sales executive,3,n/a,6477,24406,1,n/a,13,4,1,11,2,2,9,0,0,1992,sales executive  -  sales,no
212,36,no,travel_rarely,938,n/a,2,4,medical,20745,3,male,79,3,1,laboratory technician,3,single,2519,12287,4,no,21,3,0,11,6,3,11,3,9,1987,n/a,yes
213,52,no,n/a,1053,n/a,1,2,life sciences,9760,4,male,70,3,4,manager,4,married,17099,13829,2,n/a,15,2,1,26,2,2,9,7,8,1971,n/a,yes
214,33,no,non_travel,722,n/a,17,3,n/a,9920,4,male,38,3,4,manager,3,single,6477,20489,1,n/a,11,4,0,10,2,3,10,6,0,1990,n/a,no
215,45,no,non_travel,248,n/a,23,2,life sciences,10020,4,male,42,3,2,laboratory technician,1,n/a,6477,14039,1,yes,15,3,1,9,2,3,9,0,8,1978,n/a,yes
216,36,no,travel_rarely,796,research & development,12,5,n/a,10730,4,female,51,2,3,manufacturing director,4,n/a,6477,15669,0,n/a,11,2,0,15,2,2,14,7,8,1987,manufacturing director  -  research & development,yes
217,49,no,n/a,174,n/a,8,4,n/a,11380,4,male,56,2,4,sales executive,2,n/a,13120,11879,6,n/a,17,2,1,22,3,3,9,2,3,1974,n/a,no
218,29,yes,n/a,408,n/a,23,1,n/a,20746,4,female,45,2,3,sales executive,1,n/a,6477,11162,1,n/a,13,1,1,11,3,1,11,3,10,1994,n/a,yes
219,29,no,n/a,802,n/a,6,1,n/a,11920,2,female,54,3,1,laboratory technician,4,married,3131,26342,1,n/a,13,1,1,11,5,3,10,0,8,1994,n/a,no
220,37,no,n/a,977,research & development,1,3,life sciences,11960,4,female,56,2,2,manufacturing director,4,married,6477,9961,1,n/a,13,2,1,14,2,2,14,3,11,1986,manufacturing director  -  research & development,yes
221,33,no,travel_rarely,536,n/a,10,5,n/a,20747,4,male,82,4,3,sales executive,3,n/a,6477,21708,0,n/a,14,4,2,11,3,3,9,0,8,1990,n/a,yes
222,34,no,travel_frequently,135,n/a,19,3,medical,20748,3,female,46,3,2,laboratory technician,2,divorced,4444,22534,4,no,13,3,2,15,2,4,11,5,10,1989,n/a,yes
223,28,no,non_travel,1476,n/a,1,3,n/a,13150,3,female,55,1,2,laboratory technician,4,married,6674,16392,0,no,11,1,3,10,6,3,9,7,5,1995,n/a,yes
224,31,no,non_travel,587,n/a,2,4,n/a,13240,4,female,57,3,3,sales executive,3,n/a,9852,8935,1,yes,19,1,1,10,5,2,10,9,6,1992,n/a,yes
225,42,no,non_travel,495,n/a,2,1,life sciences,13340,3,male,0,3,4,manager,3,n/a,17861,26582,0,yes,13,4,0,21,3,2,20,2,10,1981,n/a,no
226,40,no,travel_rarely,523,n/a,2,3,life sciences,13460,3,male,98,3,2,research scientist,4,single,6477,22455,1,n/a,13,3,0,9,4,3,9,8,8,1983,n/a,yes
227,34,no,n/a,507,n/a,15,2,medical,13560,3,female,66,3,2,sales executive,1,single,6477,23553,1,n/a,12,4,0,11,6,4,10,9,6,1989,n/a,yes
228,58,no,travel_rarely,1055,n/a,1,3,n/a,14230,4,female,76,3,5,research director,1,n/a,6477,22456,3,n/a,21,3,1,11,3,3,9,1,5,1965,n/a,no
229,31,yes,travel_frequently,1445,n/a,1,5,n/a,14590,3,female,100,4,3,manufacturing director,2,n/a,7446,8931,1,n/a,11,1,0,11,2,3,10,4,7,1992,n/a,yes
230,40,no,non_travel,218,n/a,8,1,n/a,20749,4,male,55,2,3,research director,2,n/a,13757,25178,2,no,11,3,1,16,5,3,9,4,8,1983,n/a,yes
231,53,no,n/a,447,n/a,2,3,medical,14720,4,male,39,4,4,research director,2,single,16598,19764,4,no,12,2,0,35,2,2,9,8,8,1970,n/a,yes
232,34,no,n/a,829,research & development,15,3,n/a,14850,2,male,71,3,4,research director,1,n/a,6477,11929,7,n/a,14,4,2,16,3,2,14,6,9,1989,research director  -  research & development,yes
233,35,no,travel_rarely,1029,n/a,16,3,life sciences,20750,4,female,91,2,3,healthcare representative,2,single,6477,21195,1,no,19,4,0,11,3,1,11,3,3,1988,n/a,yes
234,37,no,n/a,674,n/a,13,3,n/a,15430,1,male,47,3,2,research scientist,4,married,4285,3031,1,n/a,17,1,0,11,2,3,10,3,7,1986,n/a,yes
235,42,no,travel_frequently,802,n/a,2,3,n/a,15470,4,male,40,3,3,healthcare representative,4,n/a,10124,18611,2,yes,14,3,1,24,3,1,20,13,9,1981,n/a,yes
236,45,no,n/a,538,n/a,1,4,n/a,15530,1,male,66,3,3,healthcare representative,2,divorced,6477,20933,1,n/a,12,1,3,11,4,3,10,7,7,1978,n/a,yes
237,30,yes,travel_rarely,740,n/a,1,3,n/a,15620,2,male,64,2,2,sales executive,1,married,9714,5323,1,no,11,4,1,11,4,3,10,6,7,1993,n/a,yes
238,38,no,travel_rarely,1245,n/a,14,3,life sciences,15820,3,male,80,3,2,sales executive,2,married,9924,12355,0,n/a,11,4,1,10,3,3,9,7,7,1985,n/a,yes
239,50,no,n/a,1234,n/a,20,5,medical,16060,2,male,41,3,4,healthcare representative,3,n/a,11245,20689,2,n/a,15,3,1,32,3,3,30,12,13,1973,n/a,no
240,39,no,travel_rarely,170,n/a,3,2,n/a,20751,3,male,76,2,2,laboratory technician,3,n/a,3069,10302,0,n/a,15,4,1,11,3,2,10,0,7,1984,n/a,yes
241,34,no,travel_rarely,1130,n/a,3,3,n/a,16580,4,female,66,3,2,research scientist,2,n/a,6477,19332,1,no,12,3,1,11,2,3,11,7,9,1989,n/a,yes
242,54,no,travel_rarely,584,research & development,22,5,n/a,16650,2,female,91,3,4,manager,3,n/a,6477,18685,3,n/a,25,3,1,36,6,3,10,4,7,1969,manager  -  research & development,yes
243,41,no,travel_rarely,918,n/a,6,3,marketing,20752,4,male,35,3,3,sales executive,3,n/a,9241,15869,1,no,12,2,0,11,3,3,10,8,7,1982,n/a,no
244,39,no,n/a,792,n/a,1,3,life sciences,17370,4,male,77,3,2,laboratory technician,4,married,6472,8989,1,n/a,15,4,1,11,2,3,9,5,8,1984,n/a,yes
245,40,no,travel_rarely,611,n/a,7,4,n/a,20753,2,male,88,3,5,manager,2,n/a,6477,4349,1,no,14,2,0,11,3,2,21,12,8,1983,n/a,no
246,33,no,n/a,802,n/a,4,3,technical degree,20754,4,male,90,3,2,research scientist,2,n/a,3055,6194,5,no,15,4,2,11,2,2,9,1,7,1990,n/a,yes
247,36,no,n/a,1383,n/a,10,3,life sciences,17900,4,male,90,3,3,healthcare representative,1,n/a,8321,25949,7,n/a,13,4,1,15,1,3,12,5,7,1987,n/a,no
248,33,no,n/a,867,n/a,8,4,life sciences,20755,4,male,90,4,1,research scientist,1,married,3143,6076,6,no,19,2,1,14,1,3,10,7,6,1990,n/a,yes
249,34,no,travel_rarely,802,n/a,8,2,n/a,18230,2,male,92,4,2,sales executive,3,n/a,6477,22128,1,no,21,3,2,10,5,3,10,4,8,1989,n/a,no
250,29,no,travel_frequently,574,research & development,46,1,medical,20756,4,male,40,3,1,laboratory technician,4,married,6477,7003,1,no,13,2,0,11,3,4,11,3,10,1994,laboratory technician  -  research & development,no
251,46,no,travel_rarely,706,n/a,2,2,life sciences,18570,4,male,82,3,3,manufacturing director,4,divorced,8578,19989,3,n/a,14,3,1,12,4,2,9,4,7,1977,n/a,yes
252,27,no,travel_rarely,728,n/a,23,1,medical,18640,2,female,36,2,2,sales representative,3,married,6477,7018,1,no,21,4,1,11,5,3,9,5,8,1996,n/a,no
253,31,no,n/a,311,n/a,36,3,life sciences,18810,2,male,89,3,2,laboratory technician,3,divorced,4197,18624,1,no,11,1,1,10,2,3,10,0,2,1992,n/a,no
254,45,no,travel_rarely,556,research & development,25,2,life sciences,18880,2,female,93,2,2,manufacturing director,4,n/a,6477,23888,0,no,13,4,2,10,2,2,9,3,8,1978,manufacturing director  -  research & development,yes
255,34,no,travel_rarely,937,n/a,1,3,marketing,19500,1,male,32,3,3,sales executive,4,n/a,9888,6770,1,no,21,1,0,14,3,2,14,2,1,1989,n/a,no
256,31,no,n/a,1125,research & development,1,3,life sciences,20757,4,male,48,1,2,research scientist,1,married,6477,5771,1,n/a,21,2,0,10,6,3,10,8,7,1992,research scientist  -  research & development,yes
257,35,no,n/a,1224,n/a,7,4,n/a,19620,3,female,55,3,2,sales executive,4,n/a,6477,13586,1,yes,11,4,0,10,2,3,10,0,9,1988,n/a,no
258,39,no,travel_rarely,119,n/a,15,4,marketing,19750,2,male,77,3,4,sales executive,1,single,13341,25098,0,no,12,1,0,21,3,3,20,11,10,1984,n/a,no
259,40,no,travel_rarely,444,n/a,2,2,marketing,19860,2,female,92,3,2,sales executive,2,married,5677,4258,3,no,14,3,1,11,4,3,11,5,10,1983,n/a,yes
260,30,no,travel_rarely,911,n/a,1,2,medical,20758,4,male,76,3,1,laboratory technician,2,married,6477,4077,1,no,13,3,0,12,6,2,12,1,7,1993,n/a,no
261,47,no,n/a,802,research & development,1,1,n/a,20000,3,female,98,3,3,research director,2,married,6477,17231,0,no,18,1,2,14,3,1,13,5,12,1976,research director  -  research & development,yes
262,52,no,non_travel,585,n/a,29,4,n/a,20759,1,male,0,3,1,sales representative,4,divorced,6477,19788,2,n/a,15,2,2,16,3,2,9,0,0,1971,n/a,yes
263,49,no,travel_frequently,802,n/a,8,1,n/a,20,3,male,61,2,2,research scientist,2,married,6477,24907,1,no,23,4,1,10,3,3,10,1,7,1974,n/a,yes
264,33,no,travel_frequently,1392,n/a,19,4,life sciences,50,19,female,56,3,1,research scientist,3,married,2909,23159,1,n/a,11,3,0,11,3,3,8,3,0,1990,n/a,yes
265,32,no,n/a,1005,n/a,2,2,life sciences,20760,4,male,79,3,1,laboratory technician,4,n/a,6477,11864,0,n/a,13,3,0,8,2,2,7,3,6,1991,n/a,yes
266,38,no,travel_frequently,802,research & development,23,3,n/a,20761,4,male,44,2,3,manufacturing director,3,n/a,9526,8787,0,no,21,2,0,11,2,3,9,1,8,1985,manufacturing director  -  research & development,yes
267,36,no,travel_rarely,1299,research & development,27,3,medical,20762,3,male,94,3,2,healthcare representative,3,n/a,6477,16577,6,n/a,13,2,2,17,3,2,7,7,7,1987,healthcare representative  -  research & development,yes
268,42,no,n/a,802,n/a,8,4,n/a,350,3,male,48,3,2,sales executive,2,n/a,6825,21173,0,n/a,11,4,1,10,2,3,9,4,2,1981,n/a,no
269,31,no,n/a,655,research & development,7,4,life sciences,760,4,male,48,3,2,laboratory technician,4,divorced,6477,9528,3,no,22,4,1,11,3,2,7,1,7,1992,laboratory technician  -  research & development,no
270,31,no,travel_rarely,746,n/a,8,4,n/a,980,3,female,61,3,2,manufacturing director,4,single,4424,20682,1,no,23,4,0,11,2,3,11,1,8,1992,n/a,no
271,51,no,n/a,632,n/a,21,4,marketing,1200,3,male,71,3,2,sales executive,4,n/a,5441,8423,0,n/a,22,4,0,11,2,1,10,1,0,1972,n/a,yes
272,34,yes,travel_frequently,658,n/a,7,3,n/a,1470,1,male,66,1,2,laboratory technician,3,n/a,6074,22887,1,yes,24,4,0,9,3,2,9,0,6,1989,n/a,yes
273,36,no,n/a,1467,n/a,11,2,technical degree,1540,2,female,92,3,3,sales executive,4,n/a,6477,22952,0,no,14,3,1,10,6,3,9,2,8,1987,n/a,no
274,30,no,travel_frequently,1312,n/a,23,3,n/a,1590,1,male,96,1,1,research scientist,3,divorced,6477,22310,1,no,25,3,3,11,2,2,10,0,9,1993,n/a,no
275,33,no,non_travel,750,n/a,12,2,n/a,1600,12,male,95,3,2,sales executive,2,married,6146,15480,0,n/a,13,1,1,11,2,4,7,0,7,1990,n/a,yes
276,31,yes,n/a,249,n/a,6,4,life sciences,1630,2,male,76,1,2,sales executive,3,married,6172,20739,4,n/a,18,2,0,11,3,2,7,7,7,1992,n/a,no
277,41,no,travel_rarely,802,n/a,23,1,n/a,1760,3,male,96,3,3,sales executive,3,divorced,6477,21196,3,yes,13,3,1,11,2,3,9,0,7,1982,n/a,no
278,26,no,travel_rarely,1355,n/a,25,1,n/a,1770,3,female,61,3,1,human resources,3,n/a,6477,8916,1,n/a,23,4,1,8,3,3,8,5,7,1997,n/a,yes
279,32,no,n/a,689,n/a,9,2,n/a,1950,4,male,35,1,2,sales executive,4,divorced,4668,22812,0,no,17,4,3,11,2,4,8,0,7,1991,n/a,yes
280,40,no,travel_frequently,1395,n/a,26,3,n/a,2020,2,female,54,3,2,research scientist,2,divorced,5605,8504,1,no,11,1,1,20,2,3,20,2,13,1983,n/a,no
281,53,no,travel_rarely,1436,sales,6,2,marketing,2050,2,male,34,3,2,sales representative,3,n/a,6477,16047,2,yes,20,4,1,13,3,1,7,4,5,1970,sales representative  -  sales,yes
282,29,no,non_travel,1496,research & development,1,1,technical degree,20763,4,male,41,3,2,manufacturing director,3,married,4319,26283,1,n/a,13,1,1,10,1,3,10,0,9,1994,manufacturing director  -  research & development,no
283,36,no,travel_frequently,1480,research & development,3,2,n/a,20764,4,male,30,3,1,laboratory technician,2,n/a,6477,15062,4,no,12,3,0,13,3,2,8,7,2,1987,laboratory technician  -  research & development,yes
284,33,no,travel_rarely,802,research & development,14,3,n/a,2520,4,female,0,3,1,research scientist,2,n/a,6477,4673,1,n/a,13,4,1,8,5,3,8,1,6,1990,research scientist  -  research & development,yes
285,51,no,travel_rarely,313,n/a,3,3,n/a,2580,4,female,98,3,4,healthcare representative,2,single,6477,7192,3,n/a,18,3,0,11,6,3,7,1,0,1972,n/a,no
286,27,no,travel_rarely,894,n/a,9,3,medical,2600,4,female,99,3,1,research scientist,2,single,6477,11781,1,no,16,4,0,11,2,2,7,0,3,1996,n/a,no
287,37,no,n/a,290,n/a,21,3,life sciences,2670,2,male,65,4,1,research scientist,1,n/a,3564,22977,1,yes,12,1,1,11,3,2,8,1,7,1986,n/a,yes
288,38,no,n/a,1084,n/a,29,3,n/a,20765,4,male,54,3,2,manufacturing director,4,married,6261,4185,3,no,18,1,1,9,3,1,7,1,7,1985,n/a,yes
289,49,no,non_travel,1002,n/a,18,4,n/a,2750,4,male,92,3,2,manufacturing director,4,divorced,6804,23793,1,yes,15,1,2,7,0,3,7,1,7,1974,n/a,no
290,27,no,n/a,1242,n/a,20,3,life sciences,2930,4,female,90,3,2,sales executive,3,single,6477,12916,1,n/a,14,4,0,7,2,3,7,0,7,1996,n/a,no
291,45,no,n/a,1052,sales,6,3,medical,3020,4,female,57,2,3,sales executive,4,single,6477,16840,6,n/a,12,4,0,23,2,3,19,12,8,1978,sales executive  -  sales,yes
292,35,no,n/a,944,n/a,1,3,n/a,3140,3,female,92,3,3,sales executive,3,single,6477,9096,1,no,14,1,0,10,3,4,10,0,8,1988,n/a,yes
293,33,yes,travel_rarely,465,n/a,2,2,n/a,20766,1,female,39,3,1,laboratory technician,1,n/a,6477,21509,7,no,20,1,0,13,3,4,9,1,7,1990,n/a,yes
294,52,no,n/a,771,n/a,2,4,life sciences,3290,1,male,79,2,5,manager,3,n/a,6477,21030,1,yes,18,4,0,33,2,4,33,15,12,1971,n/a,yes
295,40,no,n/a,1416,research & development,2,2,medical,20767,1,male,49,3,5,research director,3,n/a,19436,5949,0,no,19,4,1,11,5,3,21,3,9,1983,research director  -  research & development,yes
296,38,no,non_travel,1327,sales,2,2,life sciences,3610,4,male,39,2,2,sales executive,4,n/a,6477,19682,3,no,18,4,1,13,0,3,8,7,5,1985,sales executive  -  sales,yes
297,46,no,n/a,488,n/a,27,3,n/a,3630,27,female,75,1,4,manager,2,married,6477,14977,3,yes,12,2,1,28,2,2,7,7,7,1977,n/a,no
298,45,no,travel_rarely,1385,n/a,20,2,medical,20768,3,male,79,3,4,healthcare representative,4,married,6477,7501,0,yes,14,2,0,21,2,3,20,4,10,1978,n/a,yes
299,47,yes,non_travel,666,n/a,10,4,life sciences,20769,1,male,88,3,3,manager,2,married,6477,10268,1,n/a,12,4,1,11,2,2,10,9,9,1976,n/a,yes
300,35,no,n/a,1315,n/a,22,3,life sciences,20770,2,female,71,4,3,manager,2,divorced,6477,19100,7,n/a,18,2,1,10,6,2,7,6,2,1988,n/a,no
301,29,no,travel_frequently,442,n/a,2,2,n/a,20771,2,male,44,3,2,sales executive,4,single,6477,20260,1,n/a,18,1,0,11,3,2,10,0,9,1994,n/a,yes
302,55,no,travel_rarely,147,research & development,20,2,technical degree,20772,2,male,37,3,2,laboratory technician,4,married,6477,15972,3,n/a,19,4,1,12,4,3,10,0,8,1968,laboratory technician  -  research & development,yes
