,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,role_department,remote_work
169,55,no,,189,,26,4,human resources,2119,3,male,71,4,5, manager ,2,married,0.0,25811,4,yes,18,1,1,35,0,3,10,1,4,1968,,yes
170,42,no,,0, research & development ,23,2,,1976,4,male,37,2,2, research scientist ,3,single,0.0,14811,1,,12,4,0,20,2,3,20,3,7,1981, research scientist  -  research & development ,no
171,40,no,,692,,11,3,technical degree,1985,4,female,73,3,2, laboratory technician ,3,married,0.0,26849,1,,11,1,1,10,2,4,10,9,4,1983,,no
172,56,yes,,310, research & development ,7,2,technical degree,2032,4,male,72,3,1, laboratory technician ,3,married,0.0,3666,8,no,11,4,1,14,4,1,10,9,8,1967, laboratory technician  -  research & development ,yes
173,39,no,travel_rarely,722,,0,1,marketing,2056,33,female,60,2,4, sales executive ,4,,12031.0,8828,0,,11,1,1,0,2,2,20,9,6,1984,,yes
174,53,no,travel_rarely,1219,,2,4,life sciences,2120,1,female,78,2,4, manager ,4,married,15427.0,22021,2,no,16,3,0,0,3,3,25,3,7,1970,,no
175,27,no,travel_frequently,994,,8,3,,2121,4,male,37,3,3, sales executive ,3,single,0.0,2975,1,no,15,4,0,9,0,3,9,1,7,1996,,no
176,30,no,travel_frequently,721,,1,2,,57,3,female,58,3,2, laboratory technician ,4,,0.0,10781,1,,23,4,0,12,2,0,12,3,7,1993,,yes
177,35,no,,853,,18,5,life sciences,2122,2,male,71,3,3, sales executive ,1,married,0.0,11031,1,,22,4,1,9,3,2,9,1,8,1988,,no
178,32,no,travel_rarely,427, research & development ,1,3,medical,78,1,male,0,3,2, manufacturing director ,4,married,6162.0,10877,1,yes,22,2,1,9,3,3,9,7,8,1991, manufacturing director  -  research & development ,no
179,30,no,travel_rarely,852,,1,1,life sciences,104,4,male,55,2,2, laboratory technician ,4,married,5126.0,15998,1,,12,3,2,0,1,0,10,3,0,1993,,no
180,46,yes,,669, sales ,9,2,medical,118,3,male,64,2,3, sales executive ,4,,9619.0,13596,1,no,16,4,0,9,3,3,9,4,7,1977, sales executive  -  sales ,no
181,30,no,travel_rarely,1334,,4,2,,121,3,female,63,2,2, sales executive ,2,,0.0,19760,1,yes,12,2,3,11,4,2,11,2,7,1993,,no
182,32,no,,1093,,6,4,,125,2,male,87,3,2, sales executive ,3,single,5010.0,24301,1,no,16,1,0,12,0,3,11,5,7,1991,,no
183,35,no,travel_rarely,0,,0,5,marketing,2123,3,male,94,3,3, sales executive ,2,married,0.0,11439,1,,13,1,2,0,3,3,10,0,6,1988,,no
184,32,no,,967,,8,3,marketing,207,2,female,43,3,3, sales executive ,4,single,0.0,15589,1,,14,4,0,9,2,3,9,3,7,1991,,no
185,41,no,travel_rarely,465, research & development ,0,3,life sciences,227,1,male,56,3,1, research scientist ,3,divorced,0.0,4609,4,no,12,1,1,0,2,3,9,1,8,1982, research scientist  -  research & development ,no
186,40,no,travel_rarely,989,,4,1,medical,253,4,female,46,3,5, manager ,3,,19033.0,6499,1,no,14,2,1,21,2,3,20,9,9,1983,,no
187,45,no,,1195,,2,2,,264,1,male,65,2,4, manager ,4,married,0.0,20462,9,no,23,4,1,22,1,3,20,11,8,1978,,no
188,32,yes,travel_rarely,1045,,4,4,,291,4,male,32,1,3, sales executive ,4,married,10400.0,25812,1,no,11,3,0,14,2,2,14,9,8,1991,,no
189,30,no,non-travel,829, research & development ,1,1,life sciences,292,3,male,88,2,3, manufacturing director ,3,,0.0,20925,1,no,22,3,0,0,2,3,11,5,8,1993, manufacturing director  -  research & development ,no
190,37,no,,663,,11,3,,306,2,male,47,3,3, research director ,4,,0.0,10056,1,,14,3,3,0,1,3,10,0,7,1986,,no
191,37,no,,319,,4,4,,2124,1,male,41,3,1, sales representative ,4,divorced,2793.0,2539,4,no,17,3,1,13,2,3,9,5,8,1986,,no
192,40,no,,1300,,24,2,technical degree,335,1,male,62,3,2, research scientist ,4,,0.0,24447,1,no,17,1,2,0,3,3,9,4,7,1983,,no
193,36,no,non-travel,1105,,24,4,,2125,2,female,47,3,2, laboratory technician ,2,married,5674.0,6927,7,,15,3,1,11,3,3,9,0,8,1987,,no
194,32,no,travel_rarely,906,,7,3,life sciences,420,4,male,91,2,2, sales executive ,3,married,0.0,16985,1,,14,3,1,13,3,2,13,4,8,1991,,no
195,38,no,,849,,25,2,life sciences,421,1,female,81,2,3, research director ,2,,0.0,26707,3,,17,3,1,0,2,3,10,0,1,1985,,no
196,30,no,travel_rarely,1275,,28,2,,441,4,female,64,3,2, research scientist ,4,married,0.0,11934,1,no,13,4,2,11,2,3,10,1,9,1993,,yes
197,39,no,,1218,,1,1,,531,2,male,52,3,5, manager ,3,,19197.0,8213,1,,14,3,1,21,3,3,21,1,6,1984,,no
198,60,no,,422,,7,3,life sciences,549,1,female,41,3,5, manager ,1,,0.0,3854,5,no,11,4,0,33,5,1,29,11,10,1963,,no
199,30,no,,1398,,22,4,other,567,3,female,69,3,3, sales executive ,1,,8412.0,2890,0,,11,3,0,10,3,3,9,7,8,1993,,no
200,31,no,travel_rarely,1274, research & development ,9,1,,581,3,male,0,3,3, manufacturing director ,2,divorced,0.0,14394,1,no,25,4,1,0,6,4,13,0,8,1992, manufacturing director  -  research & development ,yes
201,33,yes,,1076,,3,3,life sciences,702,1,male,70,3,1, research scientist ,1,single,3348.0,3164,1,yes,11,1,0,0,3,3,10,9,7,1990,,no
202,50,no,,1207,,28,1,medical,716,4,male,74,4,1, laboratory technician ,3,married,0.0,3297,1,yes,11,3,3,20,3,3,20,3,8,1973,,yes
203,32,no,,430, research & development ,24,4,life sciences,772,1,male,80,3,2, laboratory technician ,4,,5309.0,21146,1,no,15,4,2,10,2,3,10,4,7,1991, laboratory technician  -  research & development ,yes
204,42,no,,933,,29,3,,836,2,male,98,3,2, manufacturing director ,2,,0.0,11806,1,,13,4,1,10,3,2,9,7,8,1981,,no
205,49,yes,,1184, sales ,11,3,marketing,840,3,female,43,3,3, sales executive ,4,married,7654.0,5860,1,no,18,1,2,0,3,4,9,7,7,1974, sales executive  -  sales ,no
206,27,no,,0,,5,1,,844,3,male,42,2,3, research director ,4,divorced,12808.0,8842,1,,16,2,1,0,3,3,9,0,8,1996,,yes
207,33,no,travel_rarely,586,,1,3,medical,2126,1,male,48,4,2, sales executive ,1,divorced,0.0,21816,1,,22,1,1,9,5,3,9,0,8,1990,,yes
208,52,no,,890, research & development ,0,4,,867,3,female,81,2,4, manufacturing director ,4,married,0.0,19028,3,no,22,3,0,31,3,3,9,0,0,1971, manufacturing director  -  research & development ,no
209,32,no,,379,,5,2,life sciences,889,2,male,48,3,2, sales executive ,2,,0.0,8891,1,no,14,4,1,10,3,3,10,5,3,1991,,no
210,36,no,,1425,,14,1,life sciences,924,3,male,68,3,2, healthcare representative ,4,,6586.0,4821,0,,17,1,1,0,2,2,16,4,11,1987,,no
211,31,no,non-travel,1188, sales ,20,2,,2127,4,female,45,3,2, sales executive ,3,,0.0,24406,1,,13,4,1,0,2,2,9,0,0,1992, sales executive  -  sales ,no
212,36,no,travel_rarely,938,,2,4,medical,2128,3,male,79,3,1, laboratory technician ,3,single,2519.0,12287,4,no,21,3,0,0,6,3,11,3,9,1987,,no
213,52,no,,1053,,1,2,life sciences,976,4,male,70,3,4, manager ,4,married,17099.0,13829,2,,15,2,1,26,2,0,9,7,8,1971,,no
214,33,no,non-travel,722,,17,3,,992,4,male,38,3,4, manager ,3,single,0.0,20489,1,,11,4,0,10,2,3,10,6,0,1990,,no
215,45,no,non-travel,248,,23,2,life sciences,1002,4,male,42,3,2, laboratory technician ,1,,0.0,14039,1,yes,15,3,1,9,2,3,9,0,8,1978,,no
216,0,no,travel_rarely,796, research & development ,12,5,,1073,4,female,51,2,3, manufacturing director ,4,,0.0,15669,0,,11,2,0,15,2,2,14,7,8,1987, manufacturing director  -  research & development ,no
217,49,no,,174,,8,4,,1138,4,male,56,2,4, sales executive ,2,,13120.0,11879,6,,17,2,1,22,3,3,9,2,3,1974,,no
218,29,yes,,408,,23,1,,2129,4,female,45,2,3, sales executive ,1,,0.0,11162,1,,13,1,1,11,3,1,11,3,10,1994,,no
219,29,no,,0,,6,1,,1192,2,female,54,3,1, laboratory technician ,4,married,3131.0,26342,1,,13,1,1,0,5,3,10,0,8,1994,,no
220,37,no,,977, research & development ,1,3,life sciences,1196,4,female,56,2,2, manufacturing director ,4,married,0.0,9961,1,,13,2,1,14,2,2,14,3,11,1986, manufacturing director  -  research & development ,no
221,33,no,travel_rarely,536,,10,5,,2130,4,male,82,4,3, sales executive ,3,,0.0,21708,0,,14,4,2,0,3,3,9,0,8,1990,,yes
222,34,no,travel_frequently,135,,19,3,medical,2131,3,female,46,3,2, laboratory technician ,2,divorced,4444.0,22534,4,no,13,3,2,15,2,4,11,5,10,1989,,no
223,28,no,non-travel,1476,,1,3,,1315,3,female,55,1,2, laboratory technician ,4,married,6674.0,16392,0,no,11,1,3,10,6,3,9,7,5,1995,,no
224,31,no,non-travel,587,,2,4,,1324,4,female,57,3,3, sales executive ,3,,9852.0,8935,1,yes,19,1,1,10,5,2,10,9,6,1992,,no
225,42,no,non-travel,495,,2,1,life sciences,1334,3,male,0,3,4, manager ,3,,17861.0,26582,0,yes,13,4,0,21,3,2,20,2,10,1981,,no
226,40,no,travel_rarely,523,,2,3,life sciences,1346,3,male,98,3,2, research scientist ,4,single,0.0,22455,1,,13,3,0,9,4,3,9,8,8,1983,,no
227,34,no,,507,,15,2,medical,1356,3,female,66,3,2, sales executive ,1,single,0.0,23553,1,,12,4,0,0,6,4,10,9,6,1989,,no
228,58,no,travel_rarely,1055,,1,3,,1423,4,female,76,3,5, research director ,1,,0.0,22456,3,,21,3,1,0,3,3,9,1,5,1965,,no
229,31,yes,travel_frequently,1445,,1,5,,1459,3,female,100,4,3, manufacturing director ,2,,7446.0,8931,1,,11,1,0,0,2,3,10,4,7,1992,,no
230,40,no,non-travel,218,,8,1,,2132,4,male,55,2,3, research director ,2,,13757.0,25178,2,no,11,3,1,16,5,3,9,4,8,1983,,no
231,53,no,,447,,2,3,medical,1472,4,male,39,4,4, research director ,2,single,16598.0,19764,4,no,12,2,0,35,2,2,9,8,8,1970,,no
232,34,no,,829, research & development ,15,3,,1485,2,male,71,3,4, research director ,1,,0.0,11929,7,,14,4,2,16,3,2,14,6,9,1989, research director  -  research & development ,no
233,35,no,travel_rarely,1029,,16,3,life sciences,2133,4,female,91,2,3, healthcare representative ,2,single,0.0,21195,1,no,19,4,0,0,3,1,11,3,3,1988,,no
234,37,no,,674,,13,3,,1543,1,male,47,3,2, research scientist ,4,married,4285.0,3031,1,,17,1,0,0,2,3,10,3,7,1986,,yes
235,42,no,travel_frequently,0,,2,3,,1547,4,male,40,3,3, healthcare representative ,4,,10124.0,18611,2,yes,14,3,1,24,3,1,20,13,9,1981,,no
236,45,no,,538,,1,4,,1553,1,male,66,3,3, healthcare representative ,2,divorced,0.0,20933,1,,12,1,3,0,4,3,10,7,7,1978,,no
237,30,yes,travel_rarely,740,,1,3,,1562,2,male,64,2,2, sales executive ,1,married,9714.0,5323,1,no,11,4,1,0,4,3,10,6,7,1993,,yes
238,38,no,travel_rarely,1245,,14,3,life sciences,1582,3,male,80,3,2, sales executive ,2,married,9924.0,12355,0,,11,4,1,10,3,3,9,7,7,1985,,no
239,50,no,,1234,,20,5,medical,1606,2,male,41,3,4, healthcare representative ,3,,11245.0,20689,2,,15,3,1,32,3,3,30,12,13,1973,,no
240,39,no,travel_rarely,170,,3,2,,2134,3,male,76,2,2, laboratory technician ,3,,3069.0,10302,0,,15,4,1,0,3,0,10,0,7,1984,,no
241,34,no,travel_rarely,1130,,3,3,,1658,4,female,66,3,2, research scientist ,2,,0.0,19332,1,no,12,3,1,11,2,3,11,7,9,1989,,no
242,54,no,travel_rarely,584, research & development ,22,5,,1665,2,female,91,3,4, manager ,3,,0.0,18685,3,,25,3,1,36,6,3,10,4,7,1969, manager  -  research & development ,yes
243,41,no,travel_rarely,918,,6,3,marketing,2135,4,male,35,3,3, sales executive ,3,,9241.0,15869,1,no,12,2,0,0,3,3,10,8,7,1982,,no
244,39,no,,792,,1,3,life sciences,1737,4,male,77,3,2, laboratory technician ,4,married,6472.0,8989,1,,15,4,1,0,2,3,9,5,8,1984,,no
245,40,no,travel_rarely,611,,7,4,,2136,2,male,88,3,5, manager ,2,,0.0,4349,1,no,14,2,0,0,3,2,21,12,8,1983,,no
246,33,no,,0,,4,3,technical degree,2137,4,male,90,3,2, research scientist ,2,,3055.0,6194,5,no,15,4,2,11,2,2,9,1,7,1990,,yes
247,36,no,,1383,,10,3,life sciences,1790,4,male,90,3,3, healthcare representative ,1,,8321.0,25949,7,,13,4,1,15,1,3,12,5,7,1987,,no
248,33,no,,867,,8,4,life sciences,2138,4,male,90,4,1, research scientist ,1,married,3143.0,6076,6,no,19,2,1,14,1,3,10,7,6,1990,,no
249,34,no,travel_rarely,0,,8,2,,1823,2,male,92,4,2, sales executive ,3,,0.0,22128,1,no,21,3,2,10,5,3,10,4,8,1989,,no
250,29,no,travel_frequently,574, research & development ,0,1,medical,2139,4,male,40,3,1, laboratory technician ,4,married,0.0,7003,1,no,13,2,0,0,3,4,11,3,10,1994, laboratory technician  -  research & development ,no
251,46,no,travel_rarely,706,,2,2,life sciences,1857,4,male,82,3,3, manufacturing director ,4,divorced,8578.0,19989,3,,14,3,1,12,4,2,9,4,7,1977,,yes
252,27,no,travel_rarely,728,,23,1,medical,1864,2,female,36,2,2, sales representative ,3,married,0.0,7018,1,no,21,4,1,0,5,3,9,5,8,1996,,no
253,31,no,,311,,0,3,life sciences,1881,2,male,89,3,2, laboratory technician ,3,divorced,4197.0,18624,1,no,11,1,1,10,2,3,10,0,2,1992,,no
254,45,no,travel_rarely,556, research & development ,25,2,life sciences,1888,2,female,93,2,2, manufacturing director ,4,,0.0,23888,0,no,13,4,2,10,2,2,9,3,8,1978, manufacturing director  -  research & development ,no
255,34,no,travel_rarely,937,,1,3,marketing,1950,1,male,32,3,3, sales executive ,4,,9888.0,6770,1,no,21,1,0,14,3,2,14,2,1,1989,,no
256,31,no,,1125, research & development ,1,3,life sciences,2140,4,male,48,1,2, research scientist ,1,married,0.0,5771,1,,21,2,0,10,6,3,10,8,7,1992, research scientist  -  research & development ,no
257,35,no,,1224,,7,4,,1962,3,female,55,3,2, sales executive ,4,,0.0,13586,1,yes,11,4,0,10,2,3,10,0,9,1988,,no
258,39,no,travel_rarely,119,,15,4,marketing,1975,2,male,77,3,4, sales executive ,1,single,13341.0,25098,0,no,12,1,0,21,3,3,20,11,10,1984,,no
259,40,no,travel_rarely,444,,2,2,marketing,1986,2,female,92,3,2, sales executive ,2,married,5677.0,4258,3,no,14,3,1,0,4,3,11,5,10,1983,,no
260,30,no,travel_rarely,911,,1,2,medical,2141,4,male,76,3,1, laboratory technician ,2,married,0.0,4077,1,no,13,3,0,12,6,2,12,1,7,1993,,no
261,47,no,,0, research & development ,1,1,,2000,3,female,98,3,3, research director ,2,married,0.0,17231,0,no,18,1,2,14,3,1,13,5,12,1976, research director  -  research & development ,no
262,52,no,non-travel,585,,29,4,,2142,1,male,0,3,1, sales representative ,4,divorced,0.0,19788,2,,15,2,2,16,3,0,9,0,0,1971,,no
263,49,no,travel_frequently,0,,8,1,,2,3,male,61,2,2, research scientist ,2,married,0.0,24907,1,no,23,4,1,10,3,3,10,1,7,1974,,no
264,33,no,travel_frequently,1392,,0,4,life sciences,5,19,female,56,3,1, research scientist ,3,married,2909.0,23159,1,,11,3,0,0,3,3,8,3,0,1990,,yes
265,32,no,,1005,,2,2,life sciences,2143,4,male,79,3,1, laboratory technician ,4,,0.0,11864,0,,13,3,0,8,2,2,7,3,6,1991,,no
266,38,no,travel_frequently,0, research & development ,23,3,,2144,4,male,44,2,3, manufacturing director ,3,,9526.0,8787,0,no,21,2,0,0,2,3,9,1,8,1985, manufacturing director  -  research & development ,no
267,36,no,travel_rarely,1299, research & development ,27,3,medical,2145,3,male,94,3,2, healthcare representative ,3,,0.0,16577,6,,13,2,2,17,3,2,7,7,7,1987, healthcare representative  -  research & development ,yes
268,42,no,,0,,8,4,,35,3,male,48,3,2, sales executive ,2,,6825.0,21173,0,,11,4,1,10,2,3,9,4,2,1981,,no
269,31,no,,655, research & development ,7,4,life sciences,76,4,male,48,3,2, laboratory technician ,4,divorced,0.0,9528,3,no,22,4,1,0,3,2,7,1,7,1992, laboratory technician  -  research & development ,no
270,31,no,travel_rarely,746,,8,4,,98,3,female,61,3,2, manufacturing director ,4,single,4424.0,20682,1,no,23,4,0,11,2,3,11,1,8,1992,,no
271,51,no,,632,,21,4,marketing,120,3,male,71,3,2, sales executive ,4,,5441.0,8423,0,,22,4,0,11,2,1,10,1,0,1972,,no
272,34,yes,travel_frequently,658,,7,3,,147,1,male,66,1,2, laboratory technician ,3,,6074.0,22887,1,yes,24,4,0,9,3,0,9,0,6,1989,,no
273,36,no,,1467,,11,2,technical degree,154,2,female,92,3,3, sales executive ,4,,0.0,22952,0,no,14,3,1,10,6,3,9,2,8,1987,,no
274,30,no,travel_frequently,1312,,23,3,,159,1,male,96,1,1, research scientist ,3,divorced,0.0,22310,1,no,25,3,3,0,2,2,10,0,9,1993,,no
275,33,no,non-travel,750,,0,2,,160,12,male,95,3,2, sales executive ,2,married,6146.0,15480,0,,13,1,1,0,2,4,7,0,7,1990,,no
276,31,yes,,249,,6,4,life sciences,163,2,male,76,1,2, sales executive ,3,married,6172.0,20739,4,,18,2,0,0,3,2,7,7,7,1992,,no
277,41,no,travel_rarely,802,,0,1,,176,3,male,96,3,3, sales executive ,3,divorced,0.0,21196,3,yes,13,3,1,0,2,3,9,0,7,1982,,no
278,26,no,travel_rarely,1355,,25,1,,177,3,female,61,3,1, human resources ,3,,0.0,8916,1,,23,4,1,8,3,3,8,5,7,1997,,no
279,32,no,,689,,9,2,,195,4,male,35,1,2, sales executive ,4,divorced,4668.0,22812,0,no,17,4,3,0,2,4,8,0,7,1991,,no
280,40,no,travel_frequently,1395,,26,3,,202,2,female,54,3,2, research scientist ,2,divorced,5605.0,8504,1,no,11,1,1,20,2,3,20,2,13,1983,,no
281,53,no,travel_rarely,1436, sales ,6,2,marketing,205,2,male,34,3,2, sales representative ,3,,0.0,16047,2,yes,20,4,1,13,3,1,7,4,5,1970, sales representative  -  sales ,no
282,29,no,non-travel,1496, research & development ,1,1,technical degree,2146,4,male,41,3,2, manufacturing director ,3,married,4319.0,26283,1,,13,1,1,10,1,3,10,0,9,1994, manufacturing director  -  research & development ,no
283,36,no,travel_frequently,1480, research & development ,3,2,,2147,4,male,30,3,1, laboratory technician ,2,,0.0,15062,4,no,12,3,0,13,3,2,8,7,2,1987, laboratory technician  -  research & development ,no
284,33,no,travel_rarely,0, research & development ,14,3,,252,4,female,0,3,1, research scientist ,2,,0.0,4673,1,,13,4,1,8,5,3,8,1,6,1990, research scientist  -  research & development ,no
285,51,no,travel_rarely,313,,3,3,,258,4,female,98,3,4, healthcare representative ,2,single,0.0,7192,3,,18,3,0,0,6,3,7,1,0,1972,,no
286,27,no,travel_rarely,894,,9,3,medical,260,4,female,99,3,1, research scientist ,2,single,0.0,11781,1,no,16,4,0,0,2,2,7,0,3,1996,,no
287,37,no,,290,,21,3,life sciences,267,2,male,65,4,1, research scientist ,1,,3564.0,22977,1,yes,12,1,1,0,3,2,8,1,7,1986,,no
288,38,no,,1084,,29,3,,2148,4,male,54,3,2, manufacturing director ,4,married,6261.0,4185,3,no,18,1,1,9,3,1,7,1,7,1985,,yes
289,49,no,non-travel,1002,,18,4,,275,4,male,92,3,2, manufacturing director ,4,divorced,6804.0,23793,1,yes,15,1,2,7,0,3,7,1,7,1974,,no
290,27,no,,1242,,20,3,life sciences,293,4,female,90,3,2, sales executive ,3,single,0.0,12916,1,,14,4,0,7,2,3,7,0,7,1996,,no
291,45,no,,1052, sales ,6,3,medical,302,4,female,57,2,3, sales executive ,4,single,0.0,16840,6,,12,4,0,23,2,3,19,12,8,1978, sales executive  -  sales ,no
292,35,no,,944,,1,3,,314,3,female,92,3,3, sales executive ,3,single,0.0,9096,1,no,14,1,0,10,3,4,10,0,8,1988,,no
293,33,yes,travel_rarely,465,,2,2,,2149,1,female,39,3,1, laboratory technician ,1,,0.0,21509,7,no,20,1,0,13,3,4,9,1,7,1990,,no
294,52,no,,771,,2,4,life sciences,329,1,male,79,2,5, manager ,3,,0.0,21030,1,yes,18,4,0,33,2,4,33,15,12,1971,,no
295,40,no,,1416, research & development ,2,2,medical,2150,1,male,49,3,5, research director ,3,,19436.0,5949,0,no,19,4,1,0,5,3,21,3,9,1983, research director  -  research & development ,no
296,38,no,non-travel,1327, sales ,2,2,life sciences,361,4,male,39,2,2, sales executive ,4,,0.0,19682,3,no,18,4,1,13,0,3,8,7,5,1985, sales executive  -  sales ,yes
297,46,no,,488,,0,3,,363,27,female,75,1,4, manager ,2,married,0.0,14977,3,yes,12,2,1,28,2,2,7,7,7,1977,,no
298,45,no,travel_rarely,1385,,20,2,medical,2151,3,male,79,3,4, healthcare representative ,4,married,0.0,7501,0,yes,14,2,0,21,2,3,20,4,10,1978,,no
299,47,yes,non-travel,666,,0,4,life sciences,376,1,male,88,3,3, manager ,2,married,0.0,10268,1,,12,4,1,0,2,2,10,9,9,1976,,no
300,35,no,,1315,,22,3,life sciences,381,2,female,71,4,3, manager ,2,divorced,0.0,19100,7,,18,2,1,10,6,2,7,6,2,1988,,no
301,29,no,travel_frequently,442,,2,2,,388,2,male,44,3,2, sales executive ,4,single,0.0,20260,1,,18,1,0,0,3,0,10,0,9,1994,,no
302,55,no,travel_rarely,147, research & development ,20,2,technical degree,389,2,male,37,3,2, laboratory technician ,4,married,0.0,15972,3,,19,4,1,12,4,3,10,0,8,1968, laboratory technician  -  research & development ,no
303,26,yes,travel_rarely,950,,0,4,,401,4,male,48,2,2, sales executive ,4,single,5828.0,8450,1,,12,2,0,0,0,0,8,7,4,1997,,no
304,31,no,travel_rarely,218,,7,3,technical degree,416,2,male,100,4,2, sales executive ,4,,0.0,12241,4,,11,2,1,10,3,2,8,7,7,1992,,yes
305,43,no,travel_frequently,0,,10,4,life sciences,430,3,female,33,3,1, laboratory technician ,4,,2455.0,10675,0,no,19,1,0,0,5,3,8,1,7,1980,,yes
306,31,no,travel_rarely,691,,0,3,marketing,438,4,male,73,3,2, sales executive ,4,,0.0,7143,4,,12,4,3,13,3,3,7,1,7,1992,,no
307,32,no,,1018,,2,4,medical,2152,1,female,74,4,2, research scientist ,4,single,5055.0,10557,7,,16,3,0,0,0,2,7,0,7,1991,,no
308,33,no,,0,,10,3,,446,2,male,46,2,2, sales executive ,4,,4682.0,4317,3,no,14,3,0,0,6,2,7,0,1,1990,,no
309,43,no,travel_frequently,559, research & development ,10,4,life sciences,448,3,female,82,2,2, laboratory technician ,3,divorced,5257.0,6227,1,no,11,2,1,9,3,4,9,0,0,1980, laboratory technician  -  research & development ,no
310,29,yes,travel_rarely,318,,8,4,,454,2,male,77,1,1, laboratory technician ,1,,2119.0,4759,1,,11,4,0,7,4,2,7,0,7,1994,,no
311,27,no,,1130, sales ,8,4,,458,2,female,56,3,2, sales executive ,2,,0.0,3415,1,no,18,1,1,8,3,3,8,0,7,1996, sales executive  -  sales ,no
312,29,no,travel_rarely,144,,10,1,,2153,4,female,39,2,2, sales executive ,2,divorced,0.0,11866,1,yes,14,1,2,7,2,3,7,1,7,1994,,no
313,37,no,,1319,,6,3,medical,2154,3,male,51,4,2, research scientist ,1,divorced,5974.0,17001,4,,13,1,2,13,2,3,7,6,7,1986,,no
314,26,no,travel_rarely,933,,1,3,,476,3,male,57,3,2, sales executive ,3,,0.0,20156,1,,17,2,1,0,3,3,8,7,7,1997,,no
315,40,no,travel_rarely,1171,,10,4,life sciences,483,4,female,46,4,1, laboratory technician ,3,married,0.0,22495,3,yes,13,3,1,0,3,3,7,1,7,1983,,no
316,41,yes,,143,,4,3,,488,1,male,56,3,2, sales executive ,2,,0.0,9558,1,no,18,3,0,8,5,3,8,7,7,1982,,no
317,51,no,travel_rarely,1178,,14,2,,500,3,female,87,3,2, sales executive ,4,,0.0,14862,4,no,11,3,1,18,2,2,7,0,7,1972,,yes
318,37,no,,1107,,14,3,,2155,4,female,95,3,1, laboratory technician ,1,,3034.0,26914,1,no,12,3,1,0,2,2,18,12,17,1986,,no
319,56,no,,906,,6,3,life sciences,2156,3,female,86,4,4, sales executive ,1,married,13212.0,18256,9,no,11,4,3,36,0,2,7,7,7,1967,,no
320,41,no,travel_rarely,645, sales ,1,3,marketing,534,2,male,49,4,3, sales executive ,1,married,8392.0,19566,1,,16,3,1,10,2,3,10,0,7,1982, sales executive  -  sales ,no
321,46,no,,1485,,18,3,medical,2157,3,female,87,3,2, manufacturing director ,3,,0.0,26314,2,no,14,3,1,19,5,2,10,0,8,1977,,no
322,30,no,non-travel,1116,,2,3,,2158,3,female,49,3,1, laboratory technician ,4,single,0.0,7181,0,,14,3,0,12,2,2,11,6,7,1993,,no
